Age,Workclass,Education,Marital-status,Occupation,Gender,Capital-gain,Capital-loss,Hours-per-Week,Country,Income
26, Private, Bachelors,Never-married, Other-service, Male,0,0,40, United-States, <=50K
41,Government, Bachelors,Never-married, Exec-managerial, Male,0,0,40, United-States, >50K
19, Private, Some-college,Never-married, Sales, Female,0,0,35, United-States, <=50K
39, Private, HS-grad,Married, Sales, Male,0,0,26, ?, <=50K
51, Private, Prof-school,Married, Prof-specialty, Male,0,0,50, United-States, >50K
29, ?, HS-grad,Divorced, ?, Female,0,0,20, United-States, <=50K
27, Private, 5th-6th,Married, Farming-fishing, Male,0,0,40, Mexico, <=50K
33, Private, Bachelors,Married, Prof-specialty, Male,0,0,40, United-States, >50K
19, Private, HS-grad,Never-married, Sales, Female,0,0,8, United-States, <=50K
67, ?, HS-grad,Married, ?, Male,0,0,20, United-States, <=50K
41, Private, Bachelors,Married, Prof-specialty, Male,0,0,45, United-States, >50K
29,Government, Masters,Married, Prof-specialty, Male,0,0,40, United-States, >50K
28, Private, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
25, Private, Some-college,Never-married, Exec-managerial, Male,0,0,40, United-States, <=50K
21,Government, HS-grad,Never-married, Adm-clerical, Male,0,0,36, United-States, <=50K
24,Government, Some-college,Never-married, Tech-support, Male,14344,0,50, United-States, >50K
48, Private, 11th,Divorced, Other-service, Female,0,0,31, United-States, <=50K
46, Self-emp-inc, Prof-school,Married, Prof-specialty, Male,0,0,60, United-States, >50K
35, Private, Some-college,Married, Sales, Male,0,0,50, United-States, <=50K
35,Government, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
50, Private, 10th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
22, Private, HS-grad,Never-married, Sales, Female,0,0,40, ?, <=50K
45, Private, Some-college,Married, Exec-managerial, Male,0,0,40, United-States, <=50K
62,Government, Bachelors,Married, Prof-specialty, Female,0,0,40, United-States, <=50K
39,Government, Masters,Married, Prof-specialty, Male,0,1977,45, United-States, >50K
33,Government, HS-grad,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
22, Private, Some-college,Never-married, Handlers-cleaners, Female,0,0,30, United-States, <=50K
50, Private, HS-grad,Married, Craft-repair, Male,0,0,48, United-States, >50K
25, Private, 11th,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
44, Private, Some-college,Divorced, Other-service, Female,0,0,40, United-States, <=50K
26, Private, HS-grad,Married, Transport-moving, Male,0,0,40, United-States, >50K
31,Government, Masters,Divorced, Exec-managerial, Female,0,0,50, United-States, >50K
56, Private, HS-grad,Married, Sales, Female,0,0,15, United-States, <=50K
49, Self-emp-not-inc, 7th-8th,Married, Sales, Male,0,0,40, United-States, <=50K
49, Private, 12th,Married, Craft-repair, Male,0,0,40, United-States, >50K
46, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,43, United-States, <=50K
33, Private, Some-college,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
25, Private, Bachelors,Never-married, Prof-specialty, Female,0,0,30, United-States, <=50K
40, Private, Assoc-acdm,Divorced, Exec-managerial, Female,0,0,40, United-States, >50K
72, ?, 7th-8th,Divorced, ?, Male,0,0,30, United-States, <=50K
32,Government, Masters,Never-married, Prof-specialty, Male,0,0,10, United-States, <=50K
44, Private, Bachelors,Married, Transport-moving, Male,0,0,55, United-States, <=50K
48, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,30, United-States, <=50K
17, Private, 10th,Never-married, Sales, Female,0,0,12, United-States, <=50K
50, Private, Assoc-voc,Married, Prof-specialty, Female,0,1887,36, United-States, >50K
61, Private, Some-college,Married, Adm-clerical, Female,15024,0,34, United-States, >50K
22,Government, HS-grad,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
17, Private, 11th,Never-married, Handlers-cleaners, Male,0,0,17, United-States, <=50K
49, Self-emp-inc, Prof-school,Married, Prof-specialty, Male,0,0,60, United-States, >50K
26, Private, HS-grad,Married, Other-service, Male,0,0,50, United-States, <=50K
19,Government, Some-college,Never-married, Prof-specialty, Male,0,0,10, United-States, <=50K
17, Private, 12th,Never-married, Other-service, Female,0,0,16, United-States, <=50K
38, Private, HS-grad,Married, Other-service, Male,0,0,40, United-States, <=50K
34,Government, Assoc-voc,Divorced, Protective-serv, Male,0,0,40, United-States, <=50K
51, Private, HS-grad,Married, Craft-repair, Male,7298,0,50, United-States, >50K
48, Private, HS-grad,Married, Craft-repair, Male,0,0,42, United-States, >50K
63, Private, Masters,Married, Prof-specialty, Male,0,0,50, United-States, >50K
19, Private, HS-grad,Never-married, Machine-op-inspct, Female,0,0,40, United-States, <=50K
73, Private, Some-college,Married, Adm-clerical, Female,20051,0,36, United-States, >50K
51, Private, HS-grad,Divorced, Prof-specialty, Female,0,0,43, United-States, <=50K
38, Private, Masters,Married, Other-service, Male,0,1485,40, ?, <=50K
54, Private, Some-college,Married, Prof-specialty, Male,0,0,40, United-States, >50K
41, Private, HS-grad,Married, Craft-repair, Male,0,1848,40, United-States, >50K
65, ?, Bachelors,Married, ?, Male,0,2377,40, United-States, >50K
36, Self-emp-not-inc, Bachelors,Married, Exec-managerial, Male,4386,0,50, United-States, >50K
42, Private, 7th-8th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
38, Private, Some-college,Married, Craft-repair, Male,7688,0,40, United-States, >50K
20, ?, Some-college,Never-married, ?, Male,0,0,40, United-States, <=50K
37,Government, Bachelors,Married, Exec-managerial, Male,0,0,50, United-States, >50K
35,Government, HS-grad,Married, Craft-repair, Male,0,1485,40, United-States, >50K
51, Self-emp-not-inc, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
27,Government, Bachelors,Never-married, Prof-specialty, Female,0,0,40, United-States, <=50K
19, ?, Some-college,Never-married, ?, Male,0,0,16, United-States, <=50K
37, Private, Assoc-voc,Married, Machine-op-inspct, Male,0,0,42, United-States, >50K
29, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,45, United-States, <=50K
33, Private, 1st-4th,Married, Craft-repair, Male,0,2603,32, Mexico, <=50K
60, Private, HS-grad,Divorced, Machine-op-inspct, Male,4650,0,40, United-States, <=50K
22, Private, Bachelors,Never-married, Adm-clerical, Male,0,0,20, United-States, <=50K
22, ?, Some-college,Never-married, ?, Male,0,1721,20, United-States, <=50K
60,Government, Assoc-voc,Divorced, Other-service, Female,0,0,37, United-States, <=50K
35, Private, 11th,Divorced, Other-service, Male,0,0,20, United-States, <=50K
45, Private, Assoc-voc,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
30, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, Vietnam, >50K
43, Self-emp-inc, Some-college,Married, Exec-managerial, Male,0,0,70, United-States, >50K
32,Government, Masters,Never-married, Adm-clerical, Female,0,0,38, United-States, <=50K
35, Private, HS-grad,Married, Craft-repair, Male,0,0,42, United-States, <=50K
32, Private, Assoc-voc,Divorced, Other-service, Female,0,0,40, United-States, <=50K
61, Private, Assoc-voc,Married, Craft-repair, Male,0,0,40, United-States, >50K
40,Government, Masters,Divorced, Exec-managerial, Female,1506,0,40, United-States, <=50K
20, ?, 10th,Never-married, ?, Female,0,0,30, United-States, <=50K
42, Self-emp-inc, Bachelors,Married, Sales, Male,0,0,60, United-States, >50K
21, Private, Some-college,Never-married, Sales, Female,0,0,35, United-States, <=50K
21, Private, Some-college,Never-married, Sales, Female,0,0,20, United-States, <=50K
26, Private, Bachelors,Never-married, Exec-managerial, Female,0,0,40, United-States, <=50K
36,Government, HS-grad,Married, Exec-managerial, Male,0,0,60, United-States, >50K
24, Private, Bachelors,Married, Sales, Male,0,0,40, United-States, <=50K
47, Private, Bachelors,Married, Exec-managerial, Male,0,0,57, United-States, >50K
51, Private, Assoc-acdm,Divorced, Tech-support, Male,0,0,30, United-States, <=50K
65, ?, HS-grad,Divorced, ?, Female,0,0,40, United-States, <=50K
61, Private, Bachelors,Divorced, Priv-house-serv, Female,0,0,12, ?, <=50K
67, Private, Some-college,Divorced, Sales, Female,0,0,25, Nicaragua, <=50K
49, Private, HS-grad,Married, Farming-fishing, Male,0,0,25, United-States, <=50K
63, ?, HS-grad,Married, ?, Male,0,1485,40, United-States, >50K
58, Private, Assoc-voc,Married, Craft-repair, Male,0,1887,48, United-States, >50K
61, Private, 7th-8th,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
36, Private, HS-grad,Married, Craft-repair, Male,0,0,35, United-States, <=50K
19, Private, Some-college,Never-married, Tech-support, Male,0,0,40, Vietnam, <=50K
29, Self-emp-not-inc, Some-college,Married, Craft-repair, Male,0,0,35, United-States, <=50K
43, Private, Bachelors,Married, Machine-op-inspct, Male,0,1887,40, United-States, >50K
60, Self-emp-not-inc, HS-grad,Divorced, Sales, Male,2597,0,55, United-States, <=50K
21, Private, Some-college,Never-married, Sales, Male,0,0,40, United-States, <=50K
22, Private, HS-grad,Divorced, Sales, Female,0,0,40, United-States, <=50K
33, Private, Bachelors,Married, Exec-managerial, Male,0,0,65, United-States, >50K
36, Private, Bachelors,Never-married, Sales, Female,0,0,50, China, <=50K
37, Private, Bachelors,Never-married, Transport-moving, Male,0,0,46, United-States, <=50K
35, Private, Assoc-acdm,Married, Adm-clerical, Female,0,0,40, United-States, <=50K
17, Private, 10th,Never-married, Priv-house-serv, Male,0,0,30, United-States, <=50K
37, Private, HS-grad,Married, Craft-repair, Male,0,0,60, United-States, >50K
22, ?, HS-grad,Never-married, ?, Female,0,0,45, United-States, <=50K
28, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, >50K
42, Private, Some-college,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad,Married, Transport-moving, Male,5178,0,60, Hungary, >50K
26, Private, Some-college,Never-married, Farming-fishing, Female,0,0,65, United-States, <=50K
45,Government, 11th,Married, Other-service, Male,0,0,50, United-States, <=50K
32, Private, Bachelors,Married, Craft-repair, Male,0,0,44, United-States, >50K
63, Private, Some-college,Divorced, Adm-clerical, Female,0,0,43, United-States, <=50K
22, Private, Some-college,Never-married, Prof-specialty, Female,0,0,20, South, <=50K
36, Private, Some-college,Married, Exec-managerial, Male,0,0,55, United-States, >50K
45,Government, HS-grad,Married, Exec-managerial, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Prof-school,Married, Prof-specialty, Male,0,0,55, United-States, >50K
27,Government, Bachelors,Never-married, Prof-specialty, Male,0,0,60, United-States, <=50K
20, ?, Some-college,Never-married, ?, Female,0,0,20, United-States, <=50K
47, Self-emp-not-inc, HS-grad,Married, Farming-fishing, Male,0,0,56, United-States, >50K
46, Private, 7th-8th,Never-married, Other-service, Male,0,0,52, United-States, <=50K
28, Private, Some-college,Never-married, Machine-op-inspct, Female,0,0,40, United-States, <=50K
45, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
26, Private, Bachelors,Never-married, Adm-clerical, Female,0,0,40, Thailand, <=50K
32, Self-emp-not-inc, 10th,Married, Exec-managerial, Male,0,0,45, United-States, <=50K
30,Government, 12th,Married, Adm-clerical, Female,0,0,40, United-States, <=50K
59, Private, 10th,Married, Transport-moving, Male,0,0,40, Puerto-Rico, <=50K
58,Government, Doctorate,Never-married, Exec-managerial, Female,0,0,43, United-States, >50K
45, Private, Some-college,Divorced, Handlers-cleaners, Male,0,0,30, United-States, <=50K
76, Self-emp-not-inc, Some-college,Divorced, Transport-moving, Male,0,0,40, United-States, <=50K
38, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
32, Private, Masters,Never-married, Sales, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad,Divorced, Farming-fishing, Male,0,0,50, United-States, <=50K
30, Private, Assoc-acdm,Never-married, Prof-specialty, Female,0,0,36, United-States, <=50K
53, Self-emp-inc, Assoc-voc,Married, Exec-managerial, Male,0,0,40, Greece, >50K
41, Private, Bachelors,Married, Machine-op-inspct, Male,0,0,40, ?, <=50K
27,Government, Bachelors,Never-married, Prof-specialty, Male,0,0,50, United-States, <=50K
44,Government, Assoc-acdm,Married, Farming-fishing, Male,0,0,30, United-States, <=50K
35, Private, Masters,Married, Exec-managerial, Male,0,0,50, United-States, >50K
36, Private, 1st-4th,Never-married, Other-service, Female,0,0,40, El-Salvador, <=50K
51, Private, Some-college,Married, Exec-managerial, Female,0,0,10, United-States, >50K
42,Government, HS-grad,Married, Transport-moving, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors,Married, Prof-specialty, Male,7298,0,50, United-States, >50K
45, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
55, Private, 9th,Divorced, Craft-repair, Female,99999,0,37, United-States, >50K
36, Private, 7th-8th,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
57,Government, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
27, Private, HS-grad,Divorced, Tech-support, Female,0,0,45, United-States, <=50K
62, Private, Masters,Never-married, Handlers-cleaners, Male,4650,0,40, United-States, <=50K
29, Private, Bachelors,Married, Sales, Male,0,0,55, United-States, <=50K
38, Self-emp-not-inc, Bachelors,Never-married, Craft-repair, Male,0,0,30, United-States, <=50K
29, Private, HS-grad,Married, Craft-repair, Male,0,0,50, United-States, <=50K
18, ?, Some-college,Never-married, ?, Male,0,0,30, United-States, <=50K
19, ?, 12th,Never-married, ?, Male,0,0,30, United-States, <=50K
32,Government, Masters,Never-married, Prof-specialty, Female,4865,0,40, United-States, <=50K
34, Private, Bachelors,Never-married, Exec-managerial, Male,0,1741,40, United-States, <=50K
25, Private, Assoc-acdm,Never-married, Prof-specialty, Male,0,0,55, United-States, <=50K
34,Government, Masters,Never-married, Prof-specialty, Male,0,0,35, United-States, <=50K
37,Government, Some-college,Married, Exec-managerial, Male,0,0,38, United-States, <=50K
37, Private, HS-grad,Married, Craft-repair, Male,0,0,45, United-States, <=50K
18, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,25, United-States, <=50K
24, Private, Assoc-voc,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
17, Private, 12th,Never-married, Other-service, Female,0,0,30, United-States, <=50K
35, Private, Bachelors,Divorced, Sales, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc,Divorced, Tech-support, Female,0,0,32, United-States, <=50K
29, Private, Assoc-acdm,Never-married, Craft-repair, Male,0,0,60, United-States, <=50K
49, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
71, ?, Bachelors,Married, ?, Male,0,0,10, United-States, >50K
35,Government, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,50, United-States, <=50K
37, Private, 5th-6th,Married, Machine-op-inspct, Male,0,0,40, Mexico, <=50K
33,Government, Some-college,Never-married, Adm-clerical, Female,0,0,18, United-States, <=50K
49, Private, Bachelors,Married, Sales, Male,0,0,45, United-States, >50K
32, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,45, United-States, <=50K
63, ?, 11th,Divorced, ?, Male,0,0,40, United-States, <=50K
39, Private, Masters,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
42,Government, HS-grad,Married, Farming-fishing, Male,0,0,40, El-Salvador, <=50K
30,Government, Masters,Married, Prof-specialty, Female,0,0,50, United-States, >50K
30, Private, Assoc-voc,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad,Married, Farming-fishing, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, Bachelors,Married, Sales, Male,0,0,10, United-States, <=50K
56, Private, 10th,Divorced, Other-service, Female,0,0,45, United-States, <=50K
28, Private, Some-college,Never-married, Protective-serv, Male,0,0,40, Honduras, <=50K
43, Private, Bachelors,Married, Tech-support, Male,0,0,24, United-States, >50K
46, Private, HS-grad,Married, Craft-repair, Male,0,0,60, United-States, <=50K
60, Private, Bachelors,Married, Exec-managerial, Male,15024,0,45, United-States, >50K
50,Government, Masters,Divorced, Prof-specialty, Female,0,0,65, United-States, <=50K
37, Private, Prof-school,Married, Prof-specialty, Male,0,0,50, United-States, >50K
41, Private, HS-grad,Divorced, Priv-house-serv, Female,0,0,40, United-States, <=50K
38, Private, Some-college,Married, Exec-managerial, Female,0,0,38, United-States, >50K
23, Private, Some-college,Never-married, Other-service, Female,0,0,40, United-States, <=50K
59, Private, Some-college,Married, Exec-managerial, Male,0,0,50, United-States, >50K
72, Private, Masters,Never-married, Prof-specialty, Male,2329,0,60, United-States, <=50K
47,Government, Some-college,Divorced, Adm-clerical, Female,0,0,33, United-States, <=50K
29, Private, Assoc-voc,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
35, Private, Bachelors,Married, Prof-specialty, Male,0,0,60, United-States, <=50K
24, Private, Some-college,Married, Adm-clerical, Male,0,0,15, United-States, <=50K
22, Private, HS-grad,Never-married, Sales, Female,0,0,40, United-States, <=50K
24, Private, HS-grad,Never-married, Exec-managerial, Male,0,0,40, United-States, <=50K
42, Private, Bachelors,Married, Prof-specialty, Male,7298,0,45, United-States, >50K
55,Government, Bachelors,Divorced, Other-service, Female,0,0,72, ?, <=50K
40,Government, Masters,Divorced, Prof-specialty, Female,0,0,20, United-States, <=50K
61, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,40, Japan, <=50K
58, Self-emp-not-inc, Bachelors,Never-married, Farming-fishing, Male,0,0,72, United-States, <=50K
39,Government, HS-grad,Divorced, Prof-specialty, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college,Divorced, Prof-specialty, Female,0,0,50, United-States, <=50K
25, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,45, United-States, <=50K
69, ?, Doctorate,Married, ?, Male,0,0,50, United-States, >50K
36, Private, Bachelors,Married, Sales, Male,0,0,60, ?, <=50K
34, Private, Assoc-voc,Married, Craft-repair, Male,7688,0,40, United-States, >50K
45, Private, Bachelors,Married, Prof-specialty, Male,0,0,45, United-States, >50K
27, ?, 12th,Married, ?, Male,0,0,45, United-States, <=50K
28, Private, Some-college,Divorced, Handlers-cleaners, Male,0,0,40, United-States, <=50K
27, Private, Some-college,Never-married, Adm-clerical, Female,0,0,60, United-States, <=50K
41,Government, HS-grad,Never-married, Other-service, Female,0,0,40, United-States, <=50K
18,Government, HS-grad,Never-married, Sales, Female,0,0,30, United-States, <=50K
44, Private, Bachelors,Married, Tech-support, Male,0,0,40, United-States, >50K
47, Private, Assoc-voc,Married, Exec-managerial, Female,0,0,45, United-States, >50K
36,Government, HS-grad,Married, Exec-managerial, Male,0,0,40, United-States, <=50K
66, Private, Preschool,Divorced, Priv-house-serv, Female,0,0,40, Guatemala, <=50K
33, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,45, United-States, <=50K
39,Government, HS-grad,Divorced, Handlers-cleaners, Male,0,0,40, United-States, >50K
30, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Masters,Divorced, Prof-specialty, Female,0,0,32, United-States, <=50K
21, Private, Some-college,Never-married, Adm-clerical, Female,0,0,45, United-States, <=50K
50, Self-emp-inc, Masters,Married, Prof-specialty, Male,7298,0,50, United-States, >50K
30, Private, Bachelors,Married, Exec-managerial, Male,3103,0,60, United-States, >50K
43, Private, HS-grad,Married, Exec-managerial, Male,0,0,40, United-States, >50K
19, Private, Some-college,Never-married, Other-service, Female,0,0,40, United-States, <=50K
26,Government, Assoc-voc,Never-married, Craft-repair, Male,0,0,50, Japan, <=50K
50, Private, 7th-8th,Married, Transport-moving, Male,0,1579,65, Canada, <=50K
45,Government, Masters,Divorced, Exec-managerial, Male,0,0,40, United-States, >50K
46, Self-emp-inc, Masters,Married, Sales, Male,0,0,50, United-States, >50K
17, Private, 10th,Never-married, Other-service, Male,0,0,15, United-States, <=50K
56, Private, 7th-8th,Married, Exec-managerial, Male,0,0,40, United-States, >50K
25, Private, Some-college,Married, Adm-clerical, Female,3103,0,40, United-States, >50K
47, Private, Masters,Divorced, Machine-op-inspct, Female,0,0,42, India, <=50K
23, Private, HS-grad,Married, Sales, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, HS-grad,Divorced, Other-service, Female,0,0,20, United-States, <=50K
19, Private, Some-college,Never-married, Tech-support, Female,0,0,25, United-States, <=50K
33, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
32, Private, HS-grad,Divorced, Other-service, Female,0,0,80, United-States, <=50K
52, Private, HS-grad,Divorced, Transport-moving, Male,0,0,40, United-States, <=50K
36, Private, Some-college,Divorced, Other-service, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
26, ?, HS-grad,Never-married, ?, Female,0,0,40, United-States, <=50K
26, Self-emp-inc, 12th,Married, Sales, Male,0,0,98, Dominican-Republic, <=50K
35,Government, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
58,Government, Bachelors,Married, Adm-clerical, Male,0,0,40, United-States, >50K
32, Private, 11th,Divorced, Craft-repair, Male,0,0,50, United-States, <=50K
23, Private, Some-college,Never-married, Other-service, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college,Never-married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
20, Private, 10th,Never-married, Other-service, Male,0,0,35, Mexico, <=50K
17, Private, 10th,Never-married, Other-service, Male,0,0,20, United-States, <=50K
56, Private, HS-grad,Married, Transport-moving, Male,3103,0,45, United-States, >50K
26, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
43,Government, Bachelors,Divorced, Prof-specialty, Female,1506,0,36, United-States, <=50K
45, Self-emp-not-inc, Some-college,Never-married, Prof-specialty, Male,0,0,35, United-States, <=50K
34, Private, Some-college,Married, Exec-managerial, Female,7688,0,50, United-States, >50K
54, Private, 1st-4th,Married, Other-service, Male,0,0,35, Mexico, <=50K
51,Government, HS-grad,Divorced, Other-service, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college,Married, Farming-fishing, Male,0,0,60, United-States, <=50K
49, Private, Assoc-acdm,Divorced, Adm-clerical, Female,2597,0,40, United-States, <=50K
21, Private, Assoc-voc,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
44, Private, Some-college,Never-married, Other-service, Female,0,0,40, United-States, <=50K
26, Private, Bachelors,Never-married, Exec-managerial, Female,0,0,50, United-States, <=50K
39, Private, Bachelors,Married, Prof-specialty, Male,0,0,40, United-States, <=50K
19, ?, HS-grad,Never-married, ?, Male,0,0,40, United-States, <=50K
37, Private, Some-college,Married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
49, Private, HS-grad,Divorced, Adm-clerical, Male,0,0,32, United-States, <=50K
45, Private, HS-grad,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
60,Government, HS-grad,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
28,Government, Bachelors,Never-married, Exec-managerial, Male,0,0,40, United-States, <=50K
23, Private, Some-college,Married, Machine-op-inspct, Male,0,0,30, United-States, <=50K
44, Private, Bachelors,Never-married, Prof-specialty, Female,0,0,45, United-States, <=50K
19,Government, Some-college,Never-married, Farming-fishing, Male,0,0,12, United-States, <=50K
37, Private, HS-grad,Married, Exec-managerial, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad,Married, Farming-fishing, Male,0,0,38, United-States, <=50K
56,Government, Bachelors,Married, Exec-managerial, Male,7688,0,40, United-States, >50K
44, Private, Assoc-acdm,Married, Exec-managerial, Male,0,0,54, United-States, >50K
30, Private, Bachelors,Married, Craft-repair, Male,0,0,36, Vietnam, >50K
23, Private, Bachelors,Never-married, Sales, Female,0,0,40, United-States, <=50K
44, Private, HS-grad,Married, Exec-managerial, Female,3103,0,40, United-States, >50K
38, Private, HS-grad,Married, Exec-managerial, Male,7688,0,70, United-States, >50K
32, Private, Some-college,Married, Sales, Male,5178,0,50, United-States, >50K
57, Self-emp-not-inc, Masters,Never-married, Farming-fishing, Male,0,0,20, United-States, <=50K
35, Private, Prof-school,Married, Prof-specialty, Male,7688,0,50, United-States, >50K
48, Self-emp-not-inc, Bachelors,Married, Exec-managerial, Male,99999,0,50, United-States, >50K
32,Government, Some-college,Married, Protective-serv, Male,0,0,99, United-States, <=50K
76,Government, Masters,Divorced, Prof-specialty, Female,0,0,15, United-States, <=50K
57,Government, HS-grad,Divorced, Handlers-cleaners, Female,0,0,30, United-States, <=50K
58, ?, Some-college,Never-married, ?, Female,0,0,40, United-States, <=50K
51, Private, Masters,Married, Exec-managerial, Male,7298,0,50, United-States, >50K
50, Private, 10th,Married, Other-service, Male,0,0,40, United-States, <=50K
38, Private, HS-grad,Married, Other-service, Female,0,0,25, United-States, <=50K
53, Private, HS-grad,Married, Transport-moving, Male,0,2002,40, United-States, <=50K
59, Self-emp-not-inc, 7th-8th,Married, Craft-repair, Male,0,0,20, United-States, <=50K
23, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc,Divorced, Exec-managerial, Male,8614,0,40, United-States, >50K
23, Private, Bachelors,Never-married, Sales, Female,0,0,40, United-States, <=50K
23, Private, Assoc-acdm,Never-married, Sales, Male,0,0,20, United-States, <=50K
44, Private, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
30, Private, HS-grad,Married, Tech-support, Male,0,0,40, United-States, <=50K
28, Private, HS-grad,Married, Sales, Male,0,0,40, United-States, <=50K
46, Private, Some-college,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
34,Government, Preschool,Never-married, Adm-clerical, Female,0,0,25, United-States, <=50K
38, Private, Bachelors,Divorced, Exec-managerial, Male,27828,0,45, United-States, >50K
26, Private, Some-college,Never-married, Sales, Female,0,0,37, United-States, <=50K
39, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
28, Private, Some-college,Never-married, Sales, Male,0,0,40, United-States, <=50K
33,Government, Masters,Married, Prof-specialty, Male,0,0,19, India, <=50K
43, Private, Masters,Divorced, Prof-specialty, Female,0,2547,40, United-States, >50K
30, Private, Bachelors,Divorced, Exec-managerial, Female,0,0,40, China, <=50K
59,Government, Masters,Married, Exec-managerial, Male,0,0,50, United-States, >50K
26, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,45, United-States, <=50K
28, Private, Some-college,Never-married, Tech-support, Male,0,0,24, United-States, <=50K
48, Self-emp-not-inc, Some-college,Never-married, Other-service, Male,0,0,40, United-States, <=50K
49, Private, Bachelors,Divorced, Prof-specialty, Female,1506,0,35, United-States, <=50K
41, Self-emp-not-inc, HS-grad,Married, Handlers-cleaners, Male,0,2179,40, United-States, <=50K
20, Private, Some-college,Never-married, Adm-clerical, Female,0,0,30, United-States, <=50K
49, Private, HS-grad,Married, Protective-serv, Male,0,0,40, United-States, >50K
37,Government, Bachelors,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
18, Private, 12th,Never-married, Sales, Female,0,0,8, United-States, <=50K
61, Private, HS-grad,Married, Tech-support, Male,0,0,40, United-States, >50K
26, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,48, United-States, <=50K
66, Private, Bachelors,Divorced, Other-service, Male,0,0,12, United-States, <=50K
68, Private, Masters,Never-married, Prof-specialty, Female,3273,0,40, United-States, <=50K
27,Government, HS-grad,Married, Protective-serv, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Some-college,Married, Farming-fishing, Male,0,0,7, United-States, <=50K
